# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.apply.state.to.project.builder.ms,1699828244596000000,1699828304597000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1699828244596000000,1699828304597000000,0
FlushQueue.queueSizeMax,1699828244596000000,1699828304597000000,13
FlushQueue.waitingTime90PNs,1699828244596000000,1699828304597000000,3915775
NonBlockingReadAction.finalizedExecutionsCount,1699828244596000000,1699828304597000000,55
NonBlockingReadAction.finalizedExecutionTimeUs,1699828244596000000,1699828304597000000,25538
AWTEventQueue.dispatchTime90PNs,1699828244596000000,1699828304597000000,2555903
FlushQueue.executionTimeAvgNs,1699828244596000000,1699828304597000000,240422.91151919868
FlushQueue.executionTime90PNs,1699828244596000000,1699828304597000000,374783
FlushQueue.waitingTimeMaxNs,1699828244596000000,1699828304597000000,459276287
FlushQueue.queueSizeAvg,1699828244596000000,1699828304597000000,0.4741235392320534
AWTEventQueue.dispatchTimeAvgNs,1699828244596000000,1699828304597000000,2015659.4397649362
FlushQueue.waitingTimeAvgNs,1699828244596000000,1699828304597000000,6238959.759599332
AWTEventQueue.dispatchTimeMaxNs,1699828244596000000,1699828304597000000,553648127
FlushQueue.queueSize90P,1699828244596000000,1699828304597000000,1
NonBlockingReadAction.failedExecutionTimeUs,1699828244596000000,1699828304597000000,21698
FlushQueue.executionTimeMaxNs,1699828244596000000,1699828304597000000,11534335
FlushQueue.tasksExecuted,1699828244596000000,1699828304597000000,599
AWTEventQueue.dispatchTimeTotalNS,1699828244596000000,1699828304597000000,4112765500
AWTEventQueue.eventsDispatched,1699828244596000000,1699828304597000000,2042
NonBlockingReadAction.failedExecutionsCount,1699828244596000000,1699828304597000000,3
Indexes.stubs.lookupDurationMaxMs,1699828244596000000,1699828304597000000,0.0
Indexes.stubs.lookupDurationAvgMs,1699828244596000000,1699828304597000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1699828244596000000,1699828304597000000,0.0
IndexesFlusher.totalFlushesRetried,1699828244596000000,1699828304597000000,0
Indexes.entries.lookupDurationAvgMs,1699828244596000000,1699828304597000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1699828244596000000,1699828304597000000,0
Indexes.entries.lookupDuration90PMs,1699828244596000000,1699828304597000000,0.0
Indexes.stubs.lookups,1699828244596000000,1699828304597000000,0.0
Indexes.allKeys.lookups,1699828244596000000,1699828304597000000,0.0
Indexes.allKeys.lookupDuration90PMs,1699828244596000000,1699828304597000000,0.0
IndexesFlusher.totalFlushes,1699828244596000000,1699828304597000000,103
VFSFlusher.totalFlushesRetried,1699828244596000000,1699828304597000000,0
Indexes.entries.lookupDurationMaxMs,1699828244596000000,1699828304597000000,0.0
Indexes.entries.lookups,1699828244596000000,1699828304597000000,0.0
VFSFlusher.totalFlushingTimeUs,1699828244596000000,1699828304597000000,2202657
VFSFlusher.totalFlushes,1699828244596000000,1699828304597000000,37
Indexes.allKeys.lookupDurationAvgMs,1699828244596000000,1699828304597000000,0.0
IndexesFlusher.totalFlushingTimeUs,1699828244596000000,1699828304597000000,17636324
VFSFlusher.totalContentionQuotaSpent,1699828244596000000,1699828304597000000,0
Indexes.stubs.lookupDuration90PMs,1699828244596000000,1699828304597000000,0.0
FileNameCache.fastMisses,1699828244596000000,1699828304597000000,1057397
FileNameCache.queries,1699828244596000000,1699828304597000000,9285665
FileNameCache.totalMisses,1699828244596000000,1699828304597000000,356093
JVM.GC.collections,1699828244596000000,1699828304597000000,15
JVM.threadCount,1699828244596000000,1699828304597000000,69
JVM.usedHeapBytes,1699828244596000000,1699828304597000000,419792744
JVM.totalCpuTimeMs,1699828244596000000,1699828304597000000,67656
JVM.maxHeapBytes,1699828244596000000,1699828304597000000,1572864000
JVM.usedNativeBytes,1699828244596000000,1699828304597000000,324118080
JVM.GC.collectionTimesMs,1699828244596000000,1699828304597000000,232
OS.loadAverage,1699828244596000000,1699828304597000000,-1.0
JVM.maxNativeBytes,1699828244596000000,1699828304597000000,-1
FilePageCache.disposedBuffers,1699828244596000000,1699828304597000000,0
StorageLockContext.competingThreads.90P,1699828244596000000,1699828304597000000,0
StorageLockContext.competingThreads.max,1699828244596000000,1699828304597000000,0
StreamlinedBlobStorage.recordsRelocated,1699828244596000000,1699828304597000000,0
StreamlinedBlobStorage.recordsAllocated,1699828244596000000,1699828304597000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699828244596000000,1699828304597000000,258072576
FilePageCache.capacityInBytes,1699828244596000000,1699828304597000000,524288000
FilePageCache.maxRegisteredFiles,1699828244596000000,1699828304597000000,288
DirectByteBufferAllocator.hits,1699828244596000000,1699828304597000000,0
StorageLockContext.competingThreads.avg,1699828244596000000,1699828304597000000,0.0
FilePageCache.pageFastCacheHits,1699828244596000000,1699828304597000000,940367
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699828244596000000,1699828304597000000,0
FilePageCache.maxCacheSizeInBytes,1699828244596000000,1699828304597000000,258072576
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699828244596000000,1699828304597000000,2
FilePageCache.totalPageDisposalsUs,1699828244596000000,1699828304597000000,0
DirectByteBufferAllocator.disposed,1699828244596000000,1699828304597000000,0
DirectByteBufferAllocator.reclaimed,1699828244596000000,1699828304597000000,0
DirectByteBufferAllocator.misses,1699828244596000000,1699828304597000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699828244596000000,1699828304597000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1699828244596000000,1699828304597000000,0
FilePageCache.uncachedFileAccess,1699828244596000000,1699828304597000000,0
FilePageCache.totalPageLoadsUs,1699828244596000000,1699828304597000000,0
StreamlinedBlobStorage.recordsDeleted,1699828244596000000,1699828304597000000,0
FilePageCache.pageHits,1699828244596000000,1699828304597000000,23357
FilePageCache.pageLoads,1699828244596000000,1699828304597000000,0
workspaceModel.update.unloaded.entities.ms,1699828244596000000,1699828304597000000,0
workspaceModel.pre.handlers.ms,1699828244596000000,1699828304597000000,1
workspaceModel.loading.from.cache.ms,1699828244596000000,1699828304597000000,403
workspaceModel.updates.count,1699828244596000000,1699828304597000000,2
workspaceModel.updates.precise.ms,1699828244596000000,1699828304597000000,12
workspaceModel.loading.total.ms,1699828244596000000,1699828304597000000,467
workspaceModel.init.bridges.ms,1699828244596000000,1699828304597000000,4
workspaceModel.updates.ms,1699828244596000000,1699828304597000000,91
workspaceModel.to.snapshot.ms,1699828244596000000,1699828304597000000,0
workspaceModel.collect.changes.ms,1699828244596000000,1699828304597000000,0
workspaceModel.check.recursive.update.ms,1699828244596000000,1699828304597000000,4
workspaceModel.replace.project.model.ms,1699828244596000000,1699828304597000000,0
workspaceModel.initializing.ms,1699828244596000000,1699828304597000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1699828304597000000,1699828364594000000,39
jps.library.entities.serializer.save.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.entities.ms,1699828304597000000,1699828364594000000,1
jps.facet.change.listener.init.bridge.ms,1699828304597000000,1699828364594000000,0
workspaceModel.load.cache.from.file.ms,1699828304597000000,1699828364594000000,396
workspaceModel.mutableEntityStorage.add.diff.ms,1699828304597000000,1699828364594000000,0
workspaceModel.sync.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1699828304597000000,1699828364594000000,2279
workspaceModel.mutableEntityStorage.referrers.ms,1699828304597000000,1699828364594000000,0
jps.global.handle.before.change.events.ms,1699828304597000000,1699828364594000000,0
workspaceModel.global.updates.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1699828304597000000,1699828364594000000,1
jps.project.serializers.load.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1699828304597000000,1699828364594000000,153
workspaceModel.save.cache.to.file.ms,1699828304597000000,1699828364594000000,97
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1699828304597000000,1699828364594000000,0
jps.load.initial.state.ms,1699828304597000000,1699828364594000000,17
jps.save.changed.project.entities.ms,1699828304597000000,1699828364594000000,2
jps.library.entities.serializer.load.entities.ms,1699828304597000000,1699828364594000000,0
jps.global.handle.changed.events.ms,1699828304597000000,1699828364594000000,0
jps.save.global.entities.ms,1699828304597000000,1699828364594000000,9
workspaceModel.moduleBridge.facet.initialization.ms,1699828304597000000,1699828364594000000,0
jps.facet.change.listener.process.change.events.ms,1699828304597000000,1699828364594000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1699828304597000000,1699828364594000000,0
jps.app.storage.content.reader.load.component.ms,1699828304597000000,1699828364594000000,0
jps.global.initialize.library.bridges.after.loading.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleBridge.before.changed.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1699828304597000000,1699828364594000000,1
workspaceModel.moduleBridge.update.option.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1699828304597000000,1699828364594000000,0
workspaceModel.orphan.listener.update.ms,1699828304597000000,1699828364594000000,6
jps.apply.loaded.storage.ms,1699828304597000000,1699828364594000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1699828304597000000,1699828364594000000,0
jps.artifact.entities.serializer.save.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.global.apply.state.to.project.ms,1699828304597000000,1699828364594000000,90
workspaceModel.mutableEntityStorage.entities.by.source.ms,1699828304597000000,1699828364594000000,0
jps.project.serializers.save.ms,1699828304597000000,1699828364594000000,2
jps.artifact.entities.serializer.load.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1699828304597000000,1699828364594000000,0
jps.global.initialize.library.bridges.ms,1699828304597000000,1699828364594000000,1
jps.facet.change.listener.before.change.events.ms,1699828304597000000,1699828364594000000,1
jps.app.storage.content.writer.save.component.ms,1699828304597000000,1699828364594000000,0
workspaceModel.global.updates.count,1699828304597000000,1699828364594000000,0
jps.storage.jps.conf.reader.load.component.ms,1699828304597000000,1699828364594000000,43
jps.global.get.library.ms,1699828304597000000,1699828364594000000,0
jps.global.get.libraries.ms,1699828304597000000,1699828364594000000,0
jps.global.get.library.by.name.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1699828304597000000,1699828364594000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1699828304597000000,1699828364594000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1699828304597000000,1699828364594000000,5
jps.reload.project.entities.ms,1699828304597000000,1699828364594000000,0
jps.load.project.to.empty.storage.ms,1699828304597000000,1699828364594000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1699828304597000000,1699828364594000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1699828304597000000,1699828364594000000,0
FlushQueue.queueSizeMax,1699828304597000000,1699828364594000000,79
FlushQueue.waitingTime90PNs,1699828304597000000,1699828364594000000,566231039
NonBlockingReadAction.finalizedExecutionsCount,1699828304597000000,1699828364594000000,131
NonBlockingReadAction.finalizedExecutionTimeUs,1699828304597000000,1699828364594000000,1217022
AWTEventQueue.dispatchTime90PNs,1699828304597000000,1699828364594000000,2965503
FlushQueue.executionTimeAvgNs,1699828304597000000,1699828364594000000,4963541.699570815
FlushQueue.executionTime90PNs,1699828304597000000,1699828364594000000,815103
FlushQueue.waitingTimeMaxNs,1699828304597000000,1699828364594000000,2717908991
FlushQueue.queueSizeAvg,1699828304597000000,1699828364594000000,6.229184549356223
AWTEventQueue.dispatchTimeAvgNs,1699828304597000000,1699828364594000000,2708637.381749587
FlushQueue.waitingTimeAvgNs,1699828304597000000,1699828364594000000,1.8216074370472103E8
AWTEventQueue.dispatchTimeMaxNs,1699828304597000000,1699828364594000000,1971322879
FlushQueue.queueSize90P,1699828304597000000,1699828364594000000,20
NonBlockingReadAction.failedExecutionTimeUs,1699828304597000000,1699828364594000000,76882358
FlushQueue.executionTimeMaxNs,1699828304597000000,1699828364594000000,1971322879
FlushQueue.tasksExecuted,1699828304597000000,1699828364594000000,1165
AWTEventQueue.dispatchTimeTotalNS,1699828304597000000,1699828364594000000,11485280900
AWTEventQueue.eventsDispatched,1699828304597000000,1699828364594000000,4241
NonBlockingReadAction.failedExecutionsCount,1699828304597000000,1699828364594000000,35
Indexes.stubs.lookupDurationMaxMs,1699828304597000000,1699828364594000000,0.0
Indexes.stubs.lookupDurationAvgMs,1699828304597000000,1699828364594000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1699828304597000000,1699828364594000000,0.0
IndexesFlusher.totalFlushesRetried,1699828304597000000,1699828364594000000,2
Indexes.entries.lookupDurationAvgMs,1699828304597000000,1699828364594000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1699828304597000000,1699828364594000000,33
Indexes.entries.lookupDuration90PMs,1699828304597000000,1699828364594000000,0.0
Indexes.stubs.lookups,1699828304597000000,1699828364594000000,0.0
Indexes.allKeys.lookups,1699828304597000000,1699828364594000000,0.0
Indexes.allKeys.lookupDuration90PMs,1699828304597000000,1699828364594000000,0.0
IndexesFlusher.totalFlushes,1699828304597000000,1699828364594000000,66
VFSFlusher.totalFlushesRetried,1699828304597000000,1699828364594000000,0
Indexes.entries.lookupDurationMaxMs,1699828304597000000,1699828364594000000,0.0
Indexes.entries.lookups,1699828304597000000,1699828364594000000,0.0
VFSFlusher.totalFlushingTimeUs,1699828304597000000,1699828364594000000,6598432
VFSFlusher.totalFlushes,1699828304597000000,1699828364594000000,38
Indexes.allKeys.lookupDurationAvgMs,1699828304597000000,1699828364594000000,0.0
IndexesFlusher.totalFlushingTimeUs,1699828304597000000,1699828364594000000,25799461
VFSFlusher.totalContentionQuotaSpent,1699828304597000000,1699828364594000000,0
Indexes.stubs.lookupDuration90PMs,1699828304597000000,1699828364594000000,0.0
FileNameCache.fastMisses,1699828304597000000,1699828364594000000,709515
FileNameCache.queries,1699828304597000000,1699828364594000000,5899897
FileNameCache.totalMisses,1699828304597000000,1699828364594000000,156279
JVM.GC.collections,1699828304597000000,1699828364594000000,23
JVM.threadCount,1699828304597000000,1699828364594000000,66
JVM.usedHeapBytes,1699828304597000000,1699828364594000000,1113043456
JVM.totalCpuTimeMs,1699828304597000000,1699828364594000000,74578
JVM.maxHeapBytes,1699828304597000000,1699828364594000000,1572864000
JVM.usedNativeBytes,1699828304597000000,1699828364594000000,338268176
JVM.GC.collectionTimesMs,1699828304597000000,1699828364594000000,818
OS.loadAverage,1699828304597000000,1699828364594000000,-1.0
JVM.maxNativeBytes,1699828304597000000,1699828364594000000,-1
FilePageCache.disposedBuffers,1699828304597000000,1699828364594000000,0
StorageLockContext.competingThreads.90P,1699828304597000000,1699828364594000000,0
StorageLockContext.competingThreads.max,1699828304597000000,1699828364594000000,0
StreamlinedBlobStorage.recordsRelocated,1699828304597000000,1699828364594000000,0
StreamlinedBlobStorage.recordsAllocated,1699828304597000000,1699828364594000000,1552
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699828304597000000,1699828364594000000,258727936
FilePageCache.capacityInBytes,1699828304597000000,1699828364594000000,524288000
FilePageCache.maxRegisteredFiles,1699828304597000000,1699828364594000000,288
DirectByteBufferAllocator.hits,1699828304597000000,1699828364594000000,0
StorageLockContext.competingThreads.avg,1699828304597000000,1699828364594000000,0.0
FilePageCache.pageFastCacheHits,1699828304597000000,1699828364594000000,408518
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699828304597000000,1699828364594000000,-120308
FilePageCache.maxCacheSizeInBytes,1699828304597000000,1699828364594000000,258727936
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699828304597000000,1699828364594000000,-47593
FilePageCache.totalPageDisposalsUs,1699828304597000000,1699828364594000000,185
DirectByteBufferAllocator.disposed,1699828304597000000,1699828364594000000,0
DirectByteBufferAllocator.reclaimed,1699828304597000000,1699828364594000000,0
DirectByteBufferAllocator.misses,1699828304597000000,1699828364594000000,80
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699828304597000000,1699828364594000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1699828304597000000,1699828364594000000,0
FilePageCache.uncachedFileAccess,1699828304597000000,1699828364594000000,164
FilePageCache.totalPageLoadsUs,1699828304597000000,1699828364594000000,37017
StreamlinedBlobStorage.recordsDeleted,1699828304597000000,1699828364594000000,3289
FilePageCache.pageHits,1699828304597000000,1699828364594000000,10172
FilePageCache.pageLoads,1699828304597000000,1699828364594000000,80
workspaceModel.update.unloaded.entities.ms,1699828304597000000,1699828364594000000,0
workspaceModel.pre.handlers.ms,1699828304597000000,1699828364594000000,1
workspaceModel.loading.from.cache.ms,1699828304597000000,1699828364594000000,403
workspaceModel.updates.count,1699828304597000000,1699828364594000000,2
workspaceModel.updates.precise.ms,1699828304597000000,1699828364594000000,12
workspaceModel.loading.total.ms,1699828304597000000,1699828364594000000,467
workspaceModel.init.bridges.ms,1699828304597000000,1699828364594000000,4
workspaceModel.updates.ms,1699828304597000000,1699828364594000000,91
workspaceModel.to.snapshot.ms,1699828304597000000,1699828364594000000,0
workspaceModel.collect.changes.ms,1699828304597000000,1699828364594000000,0
workspaceModel.check.recursive.update.ms,1699828304597000000,1699828364594000000,4
workspaceModel.replace.project.model.ms,1699828304597000000,1699828364594000000,0
workspaceModel.initializing.ms,1699828304597000000,1699828364594000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1699828364594000000,1699828424603000000,39
jps.library.entities.serializer.save.entities.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.entities.ms,1699828364594000000,1699828424603000000,1
jps.facet.change.listener.init.bridge.ms,1699828364594000000,1699828424603000000,0
workspaceModel.load.cache.from.file.ms,1699828364594000000,1699828424603000000,396
workspaceModel.mutableEntityStorage.add.diff.ms,1699828364594000000,1699828424603000000,0
workspaceModel.sync.entities.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1699828364594000000,1699828424603000000,2279
workspaceModel.mutableEntityStorage.referrers.ms,1699828364594000000,1699828424603000000,0
jps.global.handle.before.change.events.ms,1699828364594000000,1699828424603000000,0
workspaceModel.global.updates.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1699828364594000000,1699828424603000000,1
jps.project.serializers.load.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1699828364594000000,1699828424603000000,153
workspaceModel.save.cache.to.file.ms,1699828364594000000,1699828424603000000,97
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1699828364594000000,1699828424603000000,0
jps.load.initial.state.ms,1699828364594000000,1699828424603000000,17
jps.save.changed.project.entities.ms,1699828364594000000,1699828424603000000,2
jps.library.entities.serializer.load.entities.ms,1699828364594000000,1699828424603000000,0
jps.global.handle.changed.events.ms,1699828364594000000,1699828424603000000,0
jps.save.global.entities.ms,1699828364594000000,1699828424603000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1699828364594000000,1699828424603000000,0
jps.facet.change.listener.process.change.events.ms,1699828364594000000,1699828424603000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1699828364594000000,1699828424603000000,0
jps.app.storage.content.reader.load.component.ms,1699828364594000000,1699828424603000000,0
jps.global.initialize.library.bridges.after.loading.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleBridge.before.changed.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1699828364594000000,1699828424603000000,1
workspaceModel.moduleBridge.update.option.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1699828364594000000,1699828424603000000,0
workspaceModel.orphan.listener.update.ms,1699828364594000000,1699828424603000000,6
jps.apply.loaded.storage.ms,1699828364594000000,1699828424603000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1699828364594000000,1699828424603000000,0
jps.artifact.entities.serializer.save.entities.ms,1699828364594000000,1699828424603000000,0
workspaceModel.global.apply.state.to.project.ms,1699828364594000000,1699828424603000000,90
workspaceModel.mutableEntityStorage.entities.by.source.ms,1699828364594000000,1699828424603000000,0
jps.project.serializers.save.ms,1699828364594000000,1699828424603000000,2
jps.artifact.entities.serializer.load.entities.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1699828364594000000,1699828424603000000,0
jps.global.initialize.library.bridges.ms,1699828364594000000,1699828424603000000,1
jps.facet.change.listener.before.change.events.ms,1699828364594000000,1699828424603000000,1
jps.app.storage.content.writer.save.component.ms,1699828364594000000,1699828424603000000,0
workspaceModel.global.updates.count,1699828364594000000,1699828424603000000,0
jps.storage.jps.conf.reader.load.component.ms,1699828364594000000,1699828424603000000,43
jps.global.get.library.ms,1699828364594000000,1699828424603000000,0
jps.global.get.libraries.ms,1699828364594000000,1699828424603000000,0
jps.global.get.library.by.name.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1699828364594000000,1699828424603000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1699828364594000000,1699828424603000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1699828364594000000,1699828424603000000,5
jps.reload.project.entities.ms,1699828364594000000,1699828424603000000,0
jps.load.project.to.empty.storage.ms,1699828364594000000,1699828424603000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1699828364594000000,1699828424603000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1699828364594000000,1699828424603000000,0
FlushQueue.queueSizeMax,1699828364594000000,1699828424603000000,12
FlushQueue.waitingTime90PNs,1699828364594000000,1699828424603000000,1073151
NonBlockingReadAction.finalizedExecutionsCount,1699828364594000000,1699828424603000000,565
NonBlockingReadAction.finalizedExecutionTimeUs,1699828364594000000,1699828424603000000,31527030
AWTEventQueue.dispatchTime90PNs,1699828364594000000,1699828424603000000,1269759
FlushQueue.executionTimeAvgNs,1699828364594000000,1699828424603000000,735593.2597864768
FlushQueue.executionTime90PNs,1699828364594000000,1699828424603000000,370687
FlushQueue.waitingTimeMaxNs,1699828364594000000,1699828424603000000,152043519
FlushQueue.queueSizeAvg,1699828364594000000,1699828424603000000,0.41162514827995256
AWTEventQueue.dispatchTimeAvgNs,1699828364594000000,1699828424603000000,718290.9862315145
FlushQueue.waitingTimeAvgNs,1699828364594000000,1699828424603000000,1750787.1791221828
AWTEventQueue.dispatchTimeMaxNs,1699828364594000000,1699828424603000000,184549375
FlushQueue.queueSize90P,1699828364594000000,1699828424603000000,1
NonBlockingReadAction.failedExecutionTimeUs,1699828364594000000,1699828424603000000,81954
FlushQueue.executionTimeMaxNs,1699828364594000000,1699828424603000000,184549375
FlushQueue.tasksExecuted,1699828364594000000,1699828424603000000,843
AWTEventQueue.dispatchTimeTotalNS,1699828364594000000,1699828424603000000,2817460800
AWTEventQueue.eventsDispatched,1699828364594000000,1699828424603000000,3922
NonBlockingReadAction.failedExecutionsCount,1699828364594000000,1699828424603000000,3
Indexes.stubs.lookupDurationMaxMs,1699828364594000000,1699828424603000000,0.0
Indexes.stubs.lookupDurationAvgMs,1699828364594000000,1699828424603000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1699828364594000000,1699828424603000000,0.0
IndexesFlusher.totalFlushesRetried,1699828364594000000,1699828424603000000,43
Indexes.entries.lookupDurationAvgMs,1699828364594000000,1699828424603000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1699828364594000000,1699828424603000000,154
Indexes.entries.lookupDuration90PMs,1699828364594000000,1699828424603000000,0.0
Indexes.stubs.lookups,1699828364594000000,1699828424603000000,0.0
Indexes.allKeys.lookups,1699828364594000000,1699828424603000000,0.0
Indexes.allKeys.lookupDuration90PMs,1699828364594000000,1699828424603000000,0.0
IndexesFlusher.totalFlushes,1699828364594000000,1699828424603000000,58
VFSFlusher.totalFlushesRetried,1699828364594000000,1699828424603000000,0
Indexes.entries.lookupDurationMaxMs,1699828364594000000,1699828424603000000,0.0
Indexes.entries.lookups,1699828364594000000,1699828424603000000,0.0
VFSFlusher.totalFlushingTimeUs,1699828364594000000,1699828424603000000,38662002
VFSFlusher.totalFlushes,1699828364594000000,1699828424603000000,17
Indexes.allKeys.lookupDurationAvgMs,1699828364594000000,1699828424603000000,0.0
IndexesFlusher.totalFlushingTimeUs,1699828364594000000,1699828424603000000,44642028
VFSFlusher.totalContentionQuotaSpent,1699828364594000000,1699828424603000000,0
Indexes.stubs.lookupDuration90PMs,1699828364594000000,1699828424603000000,0.0
FileNameCache.fastMisses,1699828364594000000,1699828424603000000,368693
FileNameCache.queries,1699828364594000000,1699828424603000000,2464312
FileNameCache.totalMisses,1699828364594000000,1699828424603000000,105846
JVM.GC.collections,1699828364594000000,1699828424603000000,12
JVM.threadCount,1699828364594000000,1699828424603000000,61
JVM.usedHeapBytes,1699828364594000000,1699828424603000000,1065741640
JVM.totalCpuTimeMs,1699828364594000000,1699828424603000000,38594
JVM.maxHeapBytes,1699828364594000000,1699828424603000000,1572864000
JVM.usedNativeBytes,1699828364594000000,1699828424603000000,352061936
JVM.GC.collectionTimesMs,1699828364594000000,1699828424603000000,194
OS.loadAverage,1699828364594000000,1699828424603000000,-1.0
JVM.maxNativeBytes,1699828364594000000,1699828424603000000,-1
FilePageCache.disposedBuffers,1699828364594000000,1699828424603000000,0
StorageLockContext.competingThreads.90P,1699828364594000000,1699828424603000000,0
StorageLockContext.competingThreads.max,1699828364594000000,1699828424603000000,0
StreamlinedBlobStorage.recordsRelocated,1699828364594000000,1699828424603000000,0
StreamlinedBlobStorage.recordsAllocated,1699828364594000000,1699828424603000000,1609
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699828364594000000,1699828424603000000,459071488
FilePageCache.capacityInBytes,1699828364594000000,1699828424603000000,524288000
FilePageCache.maxRegisteredFiles,1699828364594000000,1699828424603000000,288
DirectByteBufferAllocator.hits,1699828364594000000,1699828424603000000,0
StorageLockContext.competingThreads.avg,1699828364594000000,1699828424603000000,0.0
FilePageCache.pageFastCacheHits,1699828364594000000,1699828424603000000,1264503
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699828364594000000,1699828424603000000,108220
