# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.modify.entity.ms,1698974897389000000,1698974957403000000,0
jps.global.get.library.by.name.ms,1698974897389000000,1698974957403000000,0
jps.project.serializers.save.ms,1698974897389000000,1698974957403000000,1
jps.facet.change.listener.process.change.events.ms,1698974897389000000,1698974957403000000,0
workspaceModel.sync.entities.ms,1698974897389000000,1698974957403000000,0
jps.reload.project.entities.ms,1698974897389000000,1698974957403000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698974897389000000,1698974957403000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698974897389000000,1698974957403000000,0
jps.artifact.entities.serializer.load.entities.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.entities.ms,1698974897389000000,1698974957403000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1698974897389000000,1698974957403000000,0
jps.load.initial.state.ms,1698974897389000000,1698974957403000000,10
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698974897389000000,1698974957403000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1698974897389000000,1698974957403000000,0
jps.global.initialize.library.bridges.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1698974897389000000,1698974957403000000,0
jps.save.changed.project.entities.ms,1698974897389000000,1698974957403000000,1
jps.global.handle.before.change.events.ms,1698974897389000000,1698974957403000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1698974897389000000,1698974957403000000,0
workspaceModel.global.updates.ms,1698974897389000000,1698974957403000000,0
workspaceModel.moduleBridge.update.option.ms,1698974897389000000,1698974957403000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1698974897389000000,1698974957403000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698974897389000000,1698974957403000000,0
jps.library.entities.serializer.load.entities.ms,1698974897389000000,1698974957403000000,0
workspaceModel.save.cache.to.file.ms,1698974897389000000,1698974957403000000,47
workspaceModel.load.cache.from.file.ms,1698974897389000000,1698974957403000000,294
jps.facet.change.listener.before.change.events.ms,1698974897389000000,1698974957403000000,0
jps.global.handle.changed.events.ms,1698974897389000000,1698974957403000000,0
jps.facet.change.listener.init.bridge.ms,1698974897389000000,1698974957403000000,0
jps.library.entities.serializer.save.entities.ms,1698974897389000000,1698974957403000000,0
FileNameCache.fastMisses,1698974897389000000,1698974957403000000,11630753
FileNameCache.queries,1698974897389000000,1698974957403000000,36151081
FileNameCache.totalMisses,1698974897389000000,1698974957403000000,1439044
StreamlinedBlobStorage.recordsAllocated,1698974897389000000,1698974957403000000,5
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698974897389000000,1698974957403000000,336683008
DirectByteBufferAllocator.hits,1698974897389000000,1698974957403000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698974897389000000,1698974957403000000,1905
FilePageCache.pageLoadsAboveSizeThreshold,1698974897389000000,1698974957403000000,0
FilePageCache.disposedBuffers,1698974897389000000,1698974957403000000,0
StorageLockContext.competingThreads.90P,1698974897389000000,1698974957403000000,0
FilePageCache.maxCacheSizeInBytes,1698974897389000000,1698974957403000000,336683008
DirectByteBufferAllocator.disposed,1698974897389000000,1698974957403000000,0
DirectByteBufferAllocator.misses,1698974897389000000,1698974957403000000,5
StreamlinedBlobStorage.recordsRelocated,1698974897389000000,1698974957403000000,0
FilePageCache.capacityInBytes,1698974897389000000,1698974957403000000,524288000
FilePageCache.pageHits,1698974897389000000,1698974957403000000,398770
FilePageCache.totalPageDisposalsUs,1698974897389000000,1698974957403000000,1
FilePageCache.totalPageLoadsUs,1698974897389000000,1698974957403000000,1161980
FilePageCache.pageFastCacheHits,1698974897389000000,1698974957403000000,1375529
FilePageCache.pageLoads,1698974897389000000,1698974957403000000,5
StreamlinedBlobStorage.recordsDeleted,1698974897389000000,1698974957403000000,58
FilePageCache.maxRegisteredFiles,1698974897389000000,1698974957403000000,301
FilePageCache.uncachedFileAccess,1698974897389000000,1698974957403000000,0
StorageLockContext.competingThreads.max,1698974897389000000,1698974957403000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698974897389000000,1698974957403000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1698974897389000000,1698974957403000000,-3710
DirectByteBufferAllocator.reclaimed,1698974897389000000,1698974957403000000,0
StorageLockContext.competingThreads.avg,1698974897389000000,1698974957403000000,0.0
IndexesFlusher.totalFlushesRetried,1698974897389000000,1698974957403000000,5
IndexesFlusher.totalContentionQuotaSpent,1698974897389000000,1698974957403000000,93
Indexes.stubs.lookupDurationAvgMs,1698974897389000000,1698974957403000000,0.0
Indexes.stubs.lookups,1698974897389000000,1698974957403000000,0.0
VFSFlusher.totalFlushingTimeUs,1698974897389000000,1698974957403000000,27673965
Indexes.stubs.lookupDuration90PMs,1698974897389000000,1698974957403000000,0.0
Indexes.allKeys.lookupDuration90PMs,1698974897389000000,1698974957403000000,0.0
Indexes.entries.lookupDurationMaxMs,1698974897389000000,1698974957403000000,0.0
VFSFlusher.totalFlushesRetried,1698974897389000000,1698974957403000000,0
IndexesFlusher.totalFlushes,1698974897389000000,1698974957403000000,30
Indexes.allKeys.lookupDurationMaxMs,1698974897389000000,1698974957403000000,0.0
Indexes.entries.lookupDuration90PMs,1698974897389000000,1698974957403000000,0.0
IndexesFlusher.totalFlushingTimeUs,1698974897389000000,1698974957403000000,52206587
Indexes.allKeys.lookups,1698974897389000000,1698974957403000000,0.0
Indexes.stubs.lookupDurationMaxMs,1698974897389000000,1698974957403000000,0.0
VFSFlusher.totalContentionQuotaSpent,1698974897389000000,1698974957403000000,0
Indexes.entries.lookups,1698974897389000000,1698974957403000000,0.0
VFSFlusher.totalFlushes,1698974897389000000,1698974957403000000,28
Indexes.entries.lookupDurationAvgMs,1698974897389000000,1698974957403000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1698974897389000000,1698974957403000000,0.0
OS.loadAverage,1698974897389000000,1698974957403000000,-1.0
JVM.GC.collectionTimesMs,1698974897389000000,1698974957403000000,623
JVM.threadCount,1698974897389000000,1698974957403000000,63
JVM.usedHeapBytes,1698974897389000000,1698974957403000000,904931840
JVM.usedNativeBytes,1698974897389000000,1698974957403000000,333861880
JVM.GC.collections,1698974897389000000,1698974957403000000,14
JVM.maxNativeBytes,1698974897389000000,1698974957403000000,-1
JVM.totalCpuTimeMs,1698974897389000000,1698974957403000000,82063
JVM.maxHeapBytes,1698974897389000000,1698974957403000000,1572864000
FlushQueue.queueSizeAvg,1698974957403000000,1698975017387000000,0.5196917808219178
FlushQueue.queueSizeMax,1698974957403000000,1698975017387000000,18
FlushQueue.waitingTimeAvgNs,1698974957403000000,1698975017387000000,1.3824807534246575E7
FlushQueue.waitingTimeMaxNs,1698974957403000000,1698975017387000000,1291845631
AWTEventQueue.dispatchTime90PNs,1698974957403000000,1698975017387000000,1417215
NonBlockingReadAction.failedExecutionTimeUs,1698974957403000000,1698975017387000000,345777
AWTEventQueue.dispatchTimeMaxNs,1698974957403000000,1698975017387000000,1317011455
NonBlockingReadAction.finalizedExecutionsCount,1698974957403000000,1698975017387000000,1395
AWTEventQueue.dispatchTimeTotalNS,1698974957403000000,1698975017387000000,6064563700
FlushQueue.executionTimeMaxNs,1698974957403000000,1698975017387000000,641728511
NonBlockingReadAction.failedExecutionsCount,1698974957403000000,1698975017387000000,2
FlushQueue.queueSize90P,1698974957403000000,1698975017387000000,1
FlushQueue.tasksExecuted,1698974957403000000,1698975017387000000,1168
AWTEventQueue.eventsDispatched,1698974957403000000,1698975017387000000,2657
FlushQueue.executionTime90PNs,1698974957403000000,1698975017387000000,382975
FlushQueue.executionTimeAvgNs,1698974957403000000,1698975017387000000,1438275.3005136987
FlushQueue.waitingTime90PNs,1698974957403000000,1698975017387000000,1654783
NonBlockingReadAction.finalizedExecutionTimeUs,1698974957403000000,1698975017387000000,40530922
AWTEventQueue.dispatchTimeAvgNs,1698974957403000000,1698975017387000000,2283668.9077907414
workspaceModel.initializing.ms,1698974957403000000,1698975017387000000,1
workspaceModel.loading.total.ms,1698974957403000000,1698975017387000000,315
workspaceModel.updates.ms,1698974957403000000,1698975017387000000,47
workspaceModel.pre.handlers.ms,1698974957403000000,1698975017387000000,1
workspaceModel.check.recursive.update.ms,1698974957403000000,1698975017387000000,1
workspaceModel.to.snapshot.ms,1698974957403000000,1698975017387000000,0
workspaceModel.update.unloaded.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.collect.changes.ms,1698974957403000000,1698975017387000000,0
workspaceModel.init.bridges.ms,1698974957403000000,1698975017387000000,1
workspaceModel.replace.project.model.ms,1698974957403000000,1698975017387000000,0
workspaceModel.updates.precise.ms,1698974957403000000,1698975017387000000,11
workspaceModel.loading.from.cache.ms,1698974957403000000,1698975017387000000,299
workspaceModel.updates.count,1698974957403000000,1698975017387000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1698974957403000000,1698975017387000000,123
workspaceModel.orphan.listener.update.ms,1698974957403000000,1698975017387000000,2
jps.global.get.libraries.ms,1698974957403000000,1698975017387000000,0
workspaceModel.global.apply.state.to.project.ms,1698974957403000000,1698975017387000000,39
jps.storage.jps.conf.reader.load.component.ms,1698974957403000000,1698975017387000000,27
workspaceModel.global.updates.count,1698974957403000000,1698975017387000000,0
jps.save.global.entities.ms,1698974957403000000,1698975017387000000,0
jps.app.storage.content.reader.load.component.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1698974957403000000,1698975017387000000,40
jps.global.get.library.ms,1698974957403000000,1698975017387000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1698974957403000000,1698975017387000000,0
jps.artifact.entities.serializer.save.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1698974957403000000,1698975017387000000,2
jps.app.storage.content.writer.save.component.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1698974957403000000,1698975017387000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1698974957403000000,1698975017387000000,0
jps.load.project.to.empty.storage.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1698974957403000000,1698975017387000000,1436
workspaceModel.moduleBridge.before.changed.ms,1698974957403000000,1698975017387000000,0
jps.apply.loaded.storage.ms,1698974957403000000,1698975017387000000,0
jps.project.serializers.load.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1698974957403000000,1698975017387000000,0
jps.global.get.library.by.name.ms,1698974957403000000,1698975017387000000,0
jps.project.serializers.save.ms,1698974957403000000,1698975017387000000,1
jps.facet.change.listener.process.change.events.ms,1698974957403000000,1698975017387000000,0
workspaceModel.sync.entities.ms,1698974957403000000,1698975017387000000,0
jps.reload.project.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698974957403000000,1698975017387000000,0
jps.artifact.entities.serializer.load.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1698974957403000000,1698975017387000000,0
jps.load.initial.state.ms,1698974957403000000,1698975017387000000,10
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1698974957403000000,1698975017387000000,0
jps.global.initialize.library.bridges.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1698974957403000000,1698975017387000000,0
jps.save.changed.project.entities.ms,1698974957403000000,1698975017387000000,1
jps.global.handle.before.change.events.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1698974957403000000,1698975017387000000,0
workspaceModel.global.updates.ms,1698974957403000000,1698975017387000000,0
workspaceModel.moduleBridge.update.option.ms,1698974957403000000,1698975017387000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1698974957403000000,1698975017387000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698974957403000000,1698975017387000000,0
jps.library.entities.serializer.load.entities.ms,1698974957403000000,1698975017387000000,0
workspaceModel.save.cache.to.file.ms,1698974957403000000,1698975017387000000,47
workspaceModel.load.cache.from.file.ms,1698974957403000000,1698975017387000000,294
jps.facet.change.listener.before.change.events.ms,1698974957403000000,1698975017387000000,0
jps.global.handle.changed.events.ms,1698974957403000000,1698975017387000000,0
jps.facet.change.listener.init.bridge.ms,1698974957403000000,1698975017387000000,0
jps.library.entities.serializer.save.entities.ms,1698974957403000000,1698975017387000000,0
FileNameCache.fastMisses,1698974957403000000,1698975017387000000,6137626
FileNameCache.queries,1698974957403000000,1698975017387000000,20359361
FileNameCache.totalMisses,1698974957403000000,1698975017387000000,634958
StreamlinedBlobStorage.recordsAllocated,1698974957403000000,1698975017387000000,208
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698974957403000000,1698975017387000000,351404032
DirectByteBufferAllocator.hits,1698974957403000000,1698975017387000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698974957403000000,1698975017387000000,206
FilePageCache.pageLoadsAboveSizeThreshold,1698974957403000000,1698975017387000000,0
FilePageCache.disposedBuffers,1698974957403000000,1698975017387000000,0
StorageLockContext.competingThreads.90P,1698974957403000000,1698975017387000000,0
FilePageCache.maxCacheSizeInBytes,1698974957403000000,1698975017387000000,351404032
DirectByteBufferAllocator.disposed,1698974957403000000,1698975017387000000,0
DirectByteBufferAllocator.misses,1698974957403000000,1698975017387000000,19
StreamlinedBlobStorage.recordsRelocated,1698974957403000000,1698975017387000000,0
FilePageCache.capacityInBytes,1698974957403000000,1698975017387000000,524288000
FilePageCache.pageHits,1698974957403000000,1698975017387000000,1740526
FilePageCache.totalPageDisposalsUs,1698974957403000000,1698975017387000000,2
FilePageCache.totalPageLoadsUs,1698974957403000000,1698975017387000000,261970
FilePageCache.pageFastCacheHits,1698974957403000000,1698975017387000000,3652774
FilePageCache.pageLoads,1698974957403000000,1698975017387000000,19
StreamlinedBlobStorage.recordsDeleted,1698974957403000000,1698975017387000000,208
FilePageCache.maxRegisteredFiles,1698974957403000000,1698975017387000000,301
FilePageCache.uncachedFileAccess,1698974957403000000,1698975017387000000,16
StorageLockContext.competingThreads.max,1698974957403000000,1698975017387000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698974957403000000,1698975017387000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1698974957403000000,1698975017387000000,40
DirectByteBufferAllocator.reclaimed,1698974957403000000,1698975017387000000,0
StorageLockContext.competingThreads.avg,1698974957403000000,1698975017387000000,0.0
IndexesFlusher.totalFlushesRetried,1698974957403000000,1698975017387000000,27
IndexesFlusher.totalContentionQuotaSpent,1698974957403000000,1698975017387000000,117
Indexes.stubs.lookupDurationAvgMs,1698974957403000000,1698975017387000000,0.0
Indexes.stubs.lookups,1698974957403000000,1698975017387000000,0.0
VFSFlusher.totalFlushingTimeUs,1698974957403000000,1698975017387000000,18949262
Indexes.stubs.lookupDuration90PMs,1698974957403000000,1698975017387000000,0.0
Indexes.allKeys.lookupDuration90PMs,1698974957403000000,1698975017387000000,0.0
Indexes.entries.lookupDurationMaxMs,1698974957403000000,1698975017387000000,0.0
VFSFlusher.totalFlushesRetried,1698974957403000000,1698975017387000000,0
IndexesFlusher.totalFlushes,1698974957403000000,1698975017387000000,68
Indexes.allKeys.lookupDurationMaxMs,1698974957403000000,1698975017387000000,0.0
Indexes.entries.lookupDuration90PMs,1698974957403000000,1698975017387000000,0.0
IndexesFlusher.totalFlushingTimeUs,1698974957403000000,1698975017387000000,42578024
Indexes.allKeys.lookups,1698974957403000000,1698975017387000000,0.0
Indexes.stubs.lookupDurationMaxMs,1698974957403000000,1698975017387000000,0.0
VFSFlusher.totalContentionQuotaSpent,1698974957403000000,1698975017387000000,0
Indexes.entries.lookups,1698974957403000000,1698975017387000000,0.0
VFSFlusher.totalFlushes,1698974957403000000,1698975017387000000,32
Indexes.entries.lookupDurationAvgMs,1698974957403000000,1698975017387000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1698974957403000000,1698975017387000000,0.0
OS.loadAverage,1698974957403000000,1698975017387000000,-1.0
JVM.GC.collectionTimesMs,1698974957403000000,1698975017387000000,534
JVM.threadCount,1698974957403000000,1698975017387000000,61
JVM.usedHeapBytes,1698974957403000000,1698975017387000000,750484480
JVM.usedNativeBytes,1698974957403000000,1698975017387000000,339904776
JVM.GC.collections,1698974957403000000,1698975017387000000,13
JVM.maxNativeBytes,1698974957403000000,1698975017387000000,-1
JVM.totalCpuTimeMs,1698974957403000000,1698975017387000000,47375
JVM.maxHeapBytes,1698974957403000000,1698975017387000000,1572864000
FlushQueue.queueSizeAvg,1698975017387000000,1698975077379000000,0.15428571428571428
FlushQueue.queueSizeMax,1698975017387000000,1698975077379000000,5
FlushQueue.waitingTimeAvgNs,1698975017387000000,1698975077379000000,1032741.28
FlushQueue.waitingTimeMaxNs,1698975017387000000,1698975077379000000,267386879
AWTEventQueue.dispatchTime90PNs,1698975017387000000,1698975077379000000,1269759
NonBlockingReadAction.failedExecutionTimeUs,1698975017387000000,1698975077379000000,105172
AWTEventQueue.dispatchTimeMaxNs,1698975017387000000,1698975077379000000,267386879
NonBlockingReadAction.finalizedExecutionsCount,1698975017387000000,1698975077379000000,5688
AWTEventQueue.dispatchTimeTotalNS,1698975017387000000,1698975077379000000,4793639000
FlushQueue.executionTimeMaxNs,1698975017387000000,1698975077379000000,267386879
NonBlockingReadAction.failedExecutionsCount,1698975017387000000,1698975077379000000,1
FlushQueue.queueSize90P,1698975017387000000,1698975077379000000,1
FlushQueue.tasksExecuted,1698975017387000000,1698975077379000000,1400
AWTEventQueue.eventsDispatched,1698975017387000000,1698975077379000000,8326
FlushQueue.executionTime90PNs,1698975017387000000,1698975077379000000,401407
FlushQueue.executionTimeAvgNs,1698975017387000000,1698975077379000000,530087.5828571429
FlushQueue.waitingTime90PNs,1698975017387000000,1698975077379000000,505855
NonBlockingReadAction.finalizedExecutionTimeUs,1698975017387000000,1698975077379000000,29561571
AWTEventQueue.dispatchTimeAvgNs,1698975017387000000,1698975077379000000,575426.006245496
workspaceModel.initializing.ms,1698975017387000000,1698975077379000000,1
workspaceModel.loading.total.ms,1698975017387000000,1698975077379000000,315
workspaceModel.updates.ms,1698975017387000000,1698975077379000000,47
workspaceModel.pre.handlers.ms,1698975017387000000,1698975077379000000,1
workspaceModel.check.recursive.update.ms,1698975017387000000,1698975077379000000,1
workspaceModel.to.snapshot.ms,1698975017387000000,1698975077379000000,0
workspaceModel.update.unloaded.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.collect.changes.ms,1698975017387000000,1698975077379000000,0
workspaceModel.init.bridges.ms,1698975017387000000,1698975077379000000,1
workspaceModel.replace.project.model.ms,1698975017387000000,1698975077379000000,0
workspaceModel.updates.precise.ms,1698975017387000000,1698975077379000000,11
workspaceModel.loading.from.cache.ms,1698975017387000000,1698975077379000000,299
workspaceModel.updates.count,1698975017387000000,1698975077379000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1698975017387000000,1698975077379000000,123
workspaceModel.orphan.listener.update.ms,1698975017387000000,1698975077379000000,2
jps.global.get.libraries.ms,1698975017387000000,1698975077379000000,0
workspaceModel.global.apply.state.to.project.ms,1698975017387000000,1698975077379000000,39
jps.storage.jps.conf.reader.load.component.ms,1698975017387000000,1698975077379000000,27
workspaceModel.global.updates.count,1698975017387000000,1698975077379000000,0
jps.save.global.entities.ms,1698975017387000000,1698975077379000000,1
jps.app.storage.content.reader.load.component.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1698975017387000000,1698975077379000000,40
jps.global.get.library.ms,1698975017387000000,1698975077379000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1698975017387000000,1698975077379000000,0
jps.artifact.entities.serializer.save.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1698975017387000000,1698975077379000000,2
jps.app.storage.content.writer.save.component.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1698975017387000000,1698975077379000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1698975017387000000,1698975077379000000,0
jps.load.project.to.empty.storage.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1698975017387000000,1698975077379000000,1436
workspaceModel.moduleBridge.before.changed.ms,1698975017387000000,1698975077379000000,0
jps.apply.loaded.storage.ms,1698975017387000000,1698975077379000000,0
jps.project.serializers.load.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1698975017387000000,1698975077379000000,0
jps.global.get.library.by.name.ms,1698975017387000000,1698975077379000000,0
jps.project.serializers.save.ms,1698975017387000000,1698975077379000000,1
jps.facet.change.listener.process.change.events.ms,1698975017387000000,1698975077379000000,0
workspaceModel.sync.entities.ms,1698975017387000000,1698975077379000000,0
jps.reload.project.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698975017387000000,1698975077379000000,0
jps.artifact.entities.serializer.load.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1698975017387000000,1698975077379000000,0
jps.load.initial.state.ms,1698975017387000000,1698975077379000000,10
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1698975017387000000,1698975077379000000,0
jps.global.initialize.library.bridges.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1698975017387000000,1698975077379000000,0
jps.save.changed.project.entities.ms,1698975017387000000,1698975077379000000,1
jps.global.handle.before.change.events.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1698975017387000000,1698975077379000000,0
workspaceModel.global.updates.ms,1698975017387000000,1698975077379000000,0
workspaceModel.moduleBridge.update.option.ms,1698975017387000000,1698975077379000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1698975017387000000,1698975077379000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698975017387000000,1698975077379000000,0
jps.library.entities.serializer.load.entities.ms,1698975017387000000,1698975077379000000,0
workspaceModel.save.cache.to.file.ms,1698975017387000000,1698975077379000000,47
workspaceModel.load.cache.from.file.ms,1698975017387000000,1698975077379000000,294
jps.facet.change.listener.before.change.events.ms,1698975017387000000,1698975077379000000,0
jps.global.handle.changed.events.ms,1698975017387000000,1698975077379000000,0
jps.facet.change.listener.init.bridge.ms,1698975017387000000,1698975077379000000,0
jps.library.entities.serializer.save.entities.ms,1698975017387000000,1698975077379000000,0
FileNameCache.fastMisses,1698975017387000000,1698975077379000000,97194
FileNameCache.queries,1698975017387000000,1698975077379000000,740997
FileNameCache.totalMisses,1698975017387000000,1698975077379000000,2681
StreamlinedBlobStorage.recordsAllocated,1698975017387000000,1698975077379000000,38
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698975017387000000,1698975077379000000,357703680
DirectByteBufferAllocator.hits,1698975017387000000,1698975077379000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698975017387000000,1698975077379000000,112867
FilePageCache.pageLoadsAboveSizeThreshold,1698975017387000000,1698975077379000000,0
FilePageCache.disposedBuffers,1698975017387000000,1698975077379000000,0
StorageLockContext.competingThreads.90P,1698975017387000000,1698975077379000000,0
FilePageCache.maxCacheSizeInBytes,1698975017387000000,1698975077379000000,357703680
DirectByteBufferAllocator.disposed,1698975017387000000,1698975077379000000,0
DirectByteBufferAllocator.misses,1698975017387000000,1698975077379000000,7
StreamlinedBlobStorage.recordsRelocated,1698975017387000000,1698975077379000000,0
FilePageCache.capacityInBytes,1698975017387000000,1698975077379000000,524288000
FilePageCache.pageHits,1698975017387000000,1698975077379000000,2160496
FilePageCache.totalPageDisposalsUs,1698975017387000000,1698975077379000000,0
FilePageCache.totalPageLoadsUs,1698975017387000000,1698975077379000000,9278
FilePageCache.pageFastCacheHits,1698975017387000000,1698975077379000000,4260011
FilePageCache.pageLoads,1698975017387000000,1698975077379000000,7
StreamlinedBlobStorage.recordsDeleted,1698975017387000000,1698975077379000000,39
FilePageCache.maxRegisteredFiles,1698975017387000000,1698975077379000000,301
FilePageCache.uncachedFileAccess,1698975017387000000,1698975077379000000,5
StorageLockContext.competingThreads.max,1698975017387000000,1698975077379000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698975017387000000,1698975077379000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1698975017387000000,1698975077379000000,-70
DirectByteBufferAllocator.reclaimed,1698975017387000000,1698975077379000000,0
StorageLockContext.competingThreads.avg,1698975017387000000,1698975077379000000,0.0
IndexesFlusher.totalFlushesRetried,1698975017387000000,1698975077379000000,22
IndexesFlusher.totalContentionQuotaSpent,1698975017387000000,1698975077379000000,174
